tc_po_line_id;N_SolicitudCliente;N_OrdenDistribu;Fecha_Creacion_Orden;FechaCompromiso;EstOrden;EstLineaOrden;Estado_OD;SKU;DescSKU;CantSKU;DESPACHO;Tipo_Orden;Mes;Año;Descripcion TipoVenta;Tipo Venta;N_OrdenDistribu;Horario;Horario2;Fecha Creacion
1;116332725;122494369;04-12-2017 16:14;05/12/17;Fac Allocated;Fac Allocated;Shipped;443889009;POLERA U1VLC3483/BGCL2/M;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 13:56:00
1;116332865;122494398;04-12-2017 16:18;05/12/17;Fac Allocated;Fac Allocated;Shipped;139831007;ZAP U NEWBAL ML574R/GRIS/N 9,5;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 17:58:00
1;116333315;122494415;04-12-2017 16:24;05/12/17;Fac Allocated;Fac Allocated;Shipped;241197010;PANT   DKRS 12320/AZUL/T 32;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 20:32:00
2;116333315;122494415;04-12-2017 16:24;05/12/17;Fac Allocated;Fac Allocated;Shipped;229593011;PANTALON NAUTICA/AZUL/T 32;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 20:32:00
3;116333315;122494415;04-12-2017 16:24;05/12/17;Fac Allocated;Fac Allocated;Shipped;241198004;PANT   DKRS 12320/BGME1/T 33;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 20:32:00
2;116333331;122494411;04-12-2017 16:24;05/12/17;Partially Fac Allocated;Fac Allocated;Shipped;537864999;HATCHIMALS 6038311 EGG CART 12;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 17:25:00
1;116333719;122495176;04-12-2017 16:36;05/12/17;Fac Allocated;Fac Allocated;Shipped;535054999;CARGADOR PARED 2.4 LIGHTNING;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 13:56:00
1;116334680;122496521;04-12-2017 16:45;05/12/17;Fac Allocated;Fac Allocated;Shipped;529714999;CAMARA COOLPIX NIKON L340;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 20:32:00
1;116334860;122495192;04-12-2017 16:50;05/12/17;Fac Allocated;Fac Allocated;Shipped;129766004;POLER REEF RFMPOV/BLANC/L;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 23:11:00
2;116334860;122495192;04-12-2017 16:50;05/12/17;Fac Allocated;Fac Allocated;Shipped;129759004;POLER REEF RFMPOV/BLANC/L;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 23:11:00
1;116334913;122495200;04-12-2017 16:53;05/12/17;Fac Allocated;Fac Allocated;Shipped;246694021;TANK 10008572 ZOO/RJOS2/S;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 20:19:00
2;116334913;122495200;04-12-2017 16:53;05/12/17;Fac Allocated;Fac Allocated;Shipped;246694003;TANK 10008572 ZOO/NEGRO/S;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 20:19:00
1;116334920;122495202;04-12-2017 16:54;05/12/17;Fac Allocated;Fac Allocated;Shipped;132625003;VESTIDO U1VVL3444/NEGRO/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 13:27:00
1;116334921;122495201;04-12-2017 16:54;05/12/17;Fac Allocated;Fac Allocated;Shipped;212977999;BARBIE FASHIONIS VESTIDO ROSAD;1;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 23:11:00
1;116334956;122496530;04-12-2017 16:56;05/12/17;Fac Allocated;Fac Allocated;Shipped;857600999;PLAY DOH B0495 MINIONS LAB;2;200;Pickup;12;2017;Stock CD;2;2;2;04;2017-12-05 23:10:00
1;116335338;122496553;04-12-2017 17:10;05/12/17;Fac Allocated;Fac Allocated;Shipped;507041999;SET 12 ESFERAS 6CM VERDE;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 23:10:00
2;116335338;122496553;04-12-2017 17:10;05/12/17;Fac Allocated;Fac Allocated;Shipped;146692999;200 LUCES LED FUNCIONES AZUL;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 23:10:00
3;116335338;122496553;04-12-2017 17:10;05/12/17;Fac Allocated;Fac Allocated;Shipped;507038999;SET 12 ESFERAS 6CM ROJA;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 23:10:00
4;116335338;122496553;04-12-2017 17:10;05/12/17;Fac Allocated;Fac Allocated;Shipped;433128999;20 ESFERAS DORADAS/BLANCA;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 23:10:00
1;116335436;122496610;04-12-2017 17:16;05/12/17;Created;Back Ordered;Shipped;178574999;CARS 3 JGYH0000250 TRISCOOTER;0;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 13:57:00
1;116335455;122496611;04-12-2017 17:17;05/12/17;Fac Allocated;Fac Allocated;Shipped;581458999;SILLA AUTO 2059 NEGRA;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 23:08:00
1;116335479;122496617;04-12-2017 17:18;05/12/17;Created;Back Ordered;Shipped;301919999;CEL SAM J2 PRIME D TRI WOM;0;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 13:57:00
1;116335664;122496770;04-12-2017 17:29;05/12/17;Fac Allocated;Fac Allocated;Shipped;433122999;140 LUCES STD FUNCIONES COLORE;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 20:19:00
3;116335664;122496770;04-12-2017 17:29;05/12/17;Fac Allocated;Fac Allocated;Shipped;235850999;T STORY 64069 FIG CON SONIDO;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 20:19:00
1;116336290;122496781;04-12-2017 17:34;05/12/17;Partially Fac Allocated;Fac Allocated;Shipped;204271003;K21874110 POLERA/AZME1/T 3;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 13:27:00
1;116336358;122497361;04-12-2017 17:38;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 13:40:00
1;116336500;122497353;04-12-2017 17:45;05/12/17;Fac Allocated;Fac Allocated;Shipped;127403021;682SCOPV18-223 SA/AMOR1/N 39;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 13:27:00
2;116336511;122497352;04-12-2017 17:46;05/12/17;Fac Allocated;Fac Allocated;Shipped;299493999;BATMA DC COMICS JLA FI FLASH;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 20:19:00
1;116336642;122497365;04-12-2017 17:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;154704999;COLCHA MAT BRAG LINO 2P;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 13:56:00
1;116336645;122497364;04-12-2017 17:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;204267004;K21874111 POLERA/GRME2/T 4;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 20:19:00
2;116336645;122497364;04-12-2017 17:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;130385004;K21492611 Pantalo/GRME2/T 4;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 20:19:00
3;116336645;122497364;04-12-2017 17:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;204271004;K21874110 POLERA/AZME1/T 4;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 20:19:00
1;116336894;122497370;04-12-2017 17:52;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;2;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 13:56:00
2;116336894;122497370;04-12-2017 17:52;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;2;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 13:56:00
1;116336933;122497379;04-12-2017 17:55;05/12/17;Fac Allocated;Fac Allocated;Shipped;127949018;683-161501 ZAPATO/CAOS1/N 43;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 16:01:00
1;116336982;122497657;04-12-2017 17:57;05/12/17;Fac Allocated;Fac Allocated;Shipped;902045002;CA224G232 SHORT C/BGAB1/T 6M;1;200;Pickup;12;2017;Stock CD;2;2;2;05;2017-12-05 13:27:00
1;116337543;122498124;04-12-2017 18:01;05/12/17;Fac Allocated;Fac Allocated;Shipped;507048999;SET 16 ESFERAS 4CM VERDE;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 23:11:00
2;116337543;122498124;04-12-2017 18:01;05/12/17;Fac Allocated;Fac Allocated;Shipped;507042999;SET 12 ESFERAS 6CM MORADO;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 23:11:00
3;116337543;122498124;04-12-2017 18:01;05/12/17;Fac Allocated;Fac Allocated;Shipped;507048999;SET 16 ESFERAS 4CM VERDE;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 23:11:00
1;116337754;122498123;04-12-2017 18:04;05/12/17;Fac Allocated;Fac Allocated;Shipped;127409008;682CCMAV18-404/BGCL1/N 38;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 13:40:00
1;116337969;122498744;04-12-2017 18:16;05/12/17;Fac Allocated;Fac Allocated;Shipped;154761999;AUTO RC 1:20 130033;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 16:01:00
1;116338026;122498732;04-12-2017 18:19;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 17:58:00
1;116338141;null;04-12-2017 18:25;05/12/17;Allocated;Allocated;null;933468999;ONE MILLION PRIVE EDP 100 ML;1;null;Pickup;12;2017;Stock CD;2;1;2;06;2017-12-05 08:00:00
1;116338579;122499204;04-12-2017 18:28;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;3;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 13:40:00
1;116338843;122499212;04-12-2017 18:35;05/12/17;Fac Allocated;Fac Allocated;Shipped;229913002;SHORT AY2885/NEGRO/S;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 13:56:00
1;116339132;122501228;04-12-2017 18:47;05/12/17;Fac Allocated;Fac Allocated;Shipped;243898999;LAROJA 13501 ARCO FUTBOL;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 13:40:00
1;116339141;122500668;04-12-2017 18:48;05/12/17;Fac Allocated;Fac Allocated;Shipped;871800999;FPRICE CGR49 RYA HERMANITA APR;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 20:19:00
1;116339158;122499249;04-12-2017 18:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;879852999;ACCSKYLAN TRAP TEAM MIRROR OF;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 13:56:00
1;116339170;122499251;04-12-2017 18:50;05/12/17;Fac Allocated;Fac Allocated;Shipped;448533999;NERF A4887 N-STRIKE M MAGNUS;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 13:27:00
1;116339293;122500673;04-12-2017 18:53;05/12/17;Created;Back Ordered;Shipped;123546999;DUENDES MAGICOS ORO;0;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 13:57:00
1;116339468;122501094;04-12-2017 18:57;05/12/17;Fac Allocated;Fac Allocated;Shipped;109967003;ZAP ALTASPORT CF/BLANC/N 2;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 23:11:00
1;116339636;122501227;04-12-2017 19:02;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 15:53:00
1;116339707;122501244;04-12-2017 19:07;05/12/17;Fac Allocated;Fac Allocated;Shipped;598792999;TOALLA PLAYA MF 70X140 MICKEY;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 16:01:00
2;116339712;122501238;04-12-2017 19:07;05/12/17;Partially Fac Allocated;Fac Allocated;Shipped;259202999;CEPILLO GAMA  INNOVA EXTREME;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 17:25:00
1;116339886;122501271;04-12-2017 19:16;05/12/17;Fac Allocated;Fac Allocated;Shipped;259382999;CONSOLA SWITCH NEON;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 19:21:00
1;116339965;122501279;04-12-2017 19:21;05/12/17;Fac Allocated;Fac Allocated;Shipped;113627999;PLANCHA A VAPOR  4801 TURQUESA;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 16:01:00
1;116340056;122501348;04-12-2017 19:28;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 16:01:00
1;116340067;122501349;04-12-2017 19:28;05/12/17;Fac Allocated;Fac Allocated;Shipped;238249016;604BOAZV18-137 BO/AMCL1/S;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 20:32:00
1;116340109;122501356;04-12-2017 19:32;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;2;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 13:40:00
2;116340109;122501356;04-12-2017 19:32;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 13:40:00
1;116340493;122501399;04-12-2017 19:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 13:40:00
1;116340604;122501405;04-12-2017 19:51;05/12/17;Fac Allocated;Fac Allocated;Shipped;133645999;JPS4 GHOST RECON WILDLANDS;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 17:58:00
1;116340822;122502025;04-12-2017 19:59;05/12/17;Fac Allocated;Fac Allocated;Shipped;948397999;ACTION FIT BT SHQ6500BL/00;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 23:11:00
1;116341153;122502352;04-12-2017 20:14;05/12/17;Fac Allocated;Fac Allocated;Shipped;582920999;MICRO SOMELA FANCY1700;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 13:40:00
1;116341205;122502359;04-12-2017 20:18;05/12/17;Fac Allocated;Fac Allocated;Shipped;205707999;P PATROL 190422 V TECH MARSHAL;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 16:01:00
1;116341323;122502377;04-12-2017 20:24;05/12/17;Fac Allocated;Fac Allocated;Shipped;198626999;CONS PS4 SLIM 500GB+3JUEGOS;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 20:19:00
1;116341373;null;04-12-2017 20:27;05/12/17;Allocated;Allocated;null;646378999;JXB1 JUST DANCE 2018;1;null;Pickup;12;2017;Stock CD;2;1;2;08;2017-12-05 08:00:00
1;116341524;122502411;04-12-2017 20:36;05/12/17;Fac Allocated;Fac Allocated;Shipped;125143015;680ZATBV18-204BRO/ROCL1/N 29;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 13:27:00
1;116341581;122502417;04-12-2017 20:40;05/12/17;Fac Allocated;Fac Allocated;Shipped;204602007;602SHOPV18-804 SH/AZOS3/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 20:32:00
2;116341581;122502417;04-12-2017 20:40;05/12/17;Fac Allocated;Fac Allocated;Shipped;204602013;602SHOPV18-804 SH/AZME1/T 38;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 20:32:00
3;116341581;122502417;04-12-2017 20:40;05/12/17;Fac Allocated;Fac Allocated;Shipped;204608013;602SHOPV18-805 SH/AZME1/T 36;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 20:32:00
1;116341651;122502426;04-12-2017 20:44;05/12/17;Fac Allocated;Fac Allocated;Shipped;243897999;AIO 20-C213LA CEL/4/500 BLACK;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 23:10:00
1;116341659;122502428;04-12-2017 20:44;05/12/17;Fac Allocated;Fac Allocated;Shipped;139449999;INTEK PERRO CHOCOLO;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 16:01:00
1;116341689;122502427;04-12-2017 20:46;05/12/17;Fac Allocated;Fac Allocated;Shipped;338255011;ENTERITO F1VLN4941/MIS1/M;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 20:19:00
1;116342038;122503480;04-12-2017 21:11;05/12/17;Fac Allocated;Fac Allocated;Shipped;385820999;CAF NESP INISSIA RED+AERO3;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 23:10:00
1;116342046;122503481;04-12-2017 21:11;05/12/17;Fac Allocated;Fac Allocated;Shipped;165746002;QUILT FLOR BEIGE 2P/BGAB1;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 16:01:00
2;116342046;122503481;04-12-2017 21:11;05/12/17;Fac Allocated;Fac Allocated;Shipped;165885002;QUILT FLORES SELLO/MIS1;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 16:01:00
1;116342367;122503497;04-12-2017 21:19;05/12/17;Fac Allocated;Fac Allocated;Shipped;120285005;ZAPATO GUANTE 8214-/CAOS1/N 41;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 17:58:00
1;116342829;122503607;04-12-2017 21:29;05/12/17;Fac Allocated;Fac Allocated;Shipped;456533999;QUIETCOMFORT25 NEGRO;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 20:32:00
1;116342923;122503630;04-12-2017 21:36;05/12/17;Fac Allocated;Fac Allocated;Shipped;453370999;NER NITRO LONGSHOT SMASH;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 16:01:00
1;116343048;122503634;04-12-2017 21:39;05/12/17;Fac Allocated;Fac Allocated;Shipped;824450999;EDL RALPH FRESH 30ML;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 23:11:00
1;116343069;122503635;04-12-2017 21:42;05/12/17;Fac Allocated;Fac Allocated;Shipped;120626036;662SWGFV18_001 VN/AZMA1/XXL;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 23:11:00
2;116343069;122503635;04-12-2017 21:42;05/12/17;Fac Allocated;Fac Allocated;Shipped;120626009;662SWGFV18_001 VN/GROS1/L;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 23:11:00
3;116343069;122503635;04-12-2017 21:42;05/12/17;Fac Allocated;Fac Allocated;Shipped;120626042;662SWGFV18_001 VN/RJME1/S;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 23:11:00
1;116343103;122503643;04-12-2017 21:43;05/12/17;Fac Allocated;Fac Allocated;Shipped;454832999;PASTELAZO MARTILLAZO;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 19:21:00
1;116343195;122503660;04-12-2017 21:48;05/12/17;Fac Allocated;Fac Allocated;Shipped;159008999;DMAGIC CAPA DUENDE CAPADM17;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 17:58:00
1;116343202;122503656;04-12-2017 21:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;912704999;PLAY DOH B5528 MARVEL HERO ASS;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 23:10:00
1;116343224;122503664;04-12-2017 21:51;05/12/17;Fac Allocated;Fac Allocated;Shipped;275651999;CEL MOTO C N MOV;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 15:53:00
1;116343294;122503673;04-12-2017 21:55;05/12/17;Fac Allocated;Fac Allocated;Shipped;205707999;P PATROL 190422 V TECH MARSHAL;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 16:01:00
1;116343338;122503902;04-12-2017 21:58;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;09;2017-12-05 13:40:00
1;116343488;122503986;04-12-2017 22:09;05/12/17;Fac Allocated;Fac Allocated;Shipped;582920999;MICRO SOMELA FANCY1700;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 13:56:00
1;116343592;122503999;04-12-2017 22:16;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 13:40:00
1;116343602;122507526;04-12-2017 22:17;05/12/17;Fac Allocated;Fac Allocated;Shipped;395098999;TABLET PGX 7" NEGRO;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 23:08:00
1;116343607;122507264;04-12-2017 22:18;05/12/17;Fac Allocated;Fac Allocated;Shipped;859106999;MANTA PICNIC BLONDA DE CATA;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 23:11:00
1;116343679;122506109;04-12-2017 22:22;05/12/17;Fac Allocated;Fac Allocated;Shipped;139842004;ZAP U NEWBAL WL574R/GRIS/N 6;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 23:10:00
1;116343837;122506081;04-12-2017 22:32;05/12/17;Fac Allocated;Fac Allocated;Shipped;353280024;680ZTTBV18-610RUE/MOME1/N 36;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 23:10:00
1;116343876;122506054;04-12-2017 22:34;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;5;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 23:11:00
2;116343876;122506054;04-12-2017 22:34;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;5;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 23:11:00
1;116343887;122506261;04-12-2017 22:35;05/12/17;Fac Allocated;Fac Allocated;Shipped;237655999;MBAIR I5/8/256GB 1,8GHZ;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 23:11:00
1;116343893;122506089;04-12-2017 22:35;05/12/17;Fac Allocated;Fac Allocated;Shipped;871800999;FPRICE CGR49 RYA HERMANITA APR;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 20:19:00
1;116344115;122505962;04-12-2017 22:38;05/12/17;Fac Allocated;Fac Allocated;Shipped;543777999;THR B9975 MARTILLO THOR ESTREN;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 23:11:00
3;116344198;122506225;04-12-2017 22:41;05/12/17;Fac Allocated;Fac Allocated;Shipped;619026008;VESTIDO JENNY RAYAS/ROJO/T 8;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 20:21:00
1;116344241;122505966;04-12-2017 22:43;05/12/17;Fac Allocated;Fac Allocated;Shipped;198114022;603POGRV18-900 PO/ROBR1/M;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 20:32:00
2;116344241;122505966;04-12-2017 22:43;05/12/17;Fac Allocated;Fac Allocated;Shipped;198114027;603POGRV18-900 PO/AMARI/M;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 20:32:00
1;116344348;122505974;04-12-2017 22:49;05/12/17;Fac Allocated;Fac Allocated;Shipped;845688002;GORRO 584169-067/GRIS/SURT;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 19:21:00
2;116344414;122506098;04-12-2017 22:53;05/12/17;Fac Allocated;Fac Allocated;Shipped;203551006;K11439828 LEGGING/MIS1/T 24M;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 19:23:00
1;116344482;122506280;04-12-2017 22:57;05/12/17;Fac Allocated;Fac Allocated;Shipped;103573999;MINI COMPONENTE GT3D;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-05 23:11:00
1;116344567;122506289;04-12-2017 23:02;05/12/17;Fac Allocated;Fac Allocated;Shipped;221332999;PLADOH B0093 SEÑOR CARA DE PAP;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 20:19:00
1;116344596;122506113;04-12-2017 23:03;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 23:11:00
1;116344759;122506255;04-12-2017 23:12;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;2;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 23:08:00
1;116344906;122505990;04-12-2017 23:23;05/12/17;Fac Allocated;Fac Allocated;Shipped;181645999;CEL LG STYLUS III T LIB;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 23:11:00
1;116345209;122506168;04-12-2017 23:48;05/12/17;Fac Allocated;Fac Allocated;Shipped;587689005;ZAP WB OD BIKER 2/MORAD/N 38;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 23:11:00
1;116345256;122506173;04-12-2017 23:51;05/12/17;Fac Allocated;Fac Allocated;Shipped;190710999;INTEK LOL MUÑECA SORPRESA;2;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 23:11:00
1;116345280;122505986;04-12-2017 23:54;05/12/17;Fac Allocated;Fac Allocated;Shipped;255393999;EYE STUDIO COLOR TATTOO;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 23:11:00
2;116345280;122505986;04-12-2017 23:54;05/12/17;Fac Allocated;Fac Allocated;Shipped;255396999;EYE STUDIO COLOR TATTOO;1;200;Pickup;12;2017;Stock CD;2;2;2;11;2017-12-05 23:11:00
1;116345436;122505943;05-12-2017 00:09;05/12/17;Fac Allocated;Fac Allocated;Shipped;391433012;SABANAS 300H 2.0P/BEIGE;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 23:10:00
1;116345603;122505998;05-12-2017 00:27;05/12/17;Fac Allocated;Fac Allocated;Shipped;123546999;DUENDES MAGICOS ORO;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 23:11:00
2;116345603;122505998;05-12-2017 00:27;05/12/17;Fac Allocated;Fac Allocated;Shipped;123548999;DUENDES MAGICOS GOLDY;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 23:11:00
1;116345769;122507528;05-12-2017 00:52;05/12/17;Fac Allocated;Fac Allocated;Shipped;181645999;CEL LG STYLUS III T LIB;1;200;Pickup;12;2017;Stock CD;2;2;2;12;2017-12-05 23:11:00
1;116345844;122507518;05-12-2017 01:05;05/12/17;Fac Allocated;Fac Allocated;Shipped;181645999;CEL LG STYLUS III T LIB;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 23:11:00
2;116345844;122507518;05-12-2017 01:05;05/12/17;Fac Allocated;Fac Allocated;Shipped;395101999;TABLET PGX 7" MORADO;1;200;Pickup;12;2017;Stock CD;2;2;2;01;2017-12-05 23:11:00
1;116346909;122506557;05-12-2017 08:39;05/12/17;Fac Allocated;Fac Allocated;Shipped;155532999;SILLA COM 6 ALT RS 7055 FUCS;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 23:11:00
1;116346971;122506574;05-12-2017 08:45;05/12/17;Fac Allocated;Fac Allocated;Shipped;617147999;NER B9894 MEGA TWINSHOCK;1;200;Pickup;12;2017;Stock CD;2;2;2;08;2017-12-05 23:11:00
